YYYY;MM;DD;qobs;qc_flag
1963;11;13;277.53;40.0
1963;11;14;277.53;40.0
1963;11;15;277.53;40.0
1963;11;16;273.8;40.0
1963;11;17;277.53;40.0
1963;11;18;273.8;40.0
1963;11;19;273.8;40.0
1963;11;20;270.08;40.0
1963;11;21;266.37;40.0
1963;11;22;258.98;40.0
1963;11;23;258.98;40.0
1963;11;24;255.31;40.0
1963;11;25;258.98;40.0
1963;11;26;288.77;40.0
1963;11;27;517.25;40.0
1963;11;28;865.63;40.0
1963;11;29;682.54;40.0
1963;11;30;1008.31;40.0
1963;12;1;638.18;40.0
1963;12;2;467.04;40.0
1963;12;3;405.76;40.0
1963;12;4;385.73;40.0
1963;12;5;385.73;40.0
1963;12;6;358.03;40.0
1963;12;7;330.74;40.0
1963;12;8;326.88;40.0
1963;12;9;315.35;40.0
1963;12;10;307.71;40.0
1963;12;11;326.88;40.0
1963;12;12;315.35;40.0
1963;12;13;307.71;40.0
1963;12;14;296.32;40.0
1963;12;15;300.11;40.0
1963;12;16;292.54;40.0
1963;12;17;277.53;40.0
1963;12;18;270.08;40.0
1963;12;19;270.08;40.0
1963;12;20;270.08;40.0
1963;12;21;288.77;40.0
1963;12;22;385.73;40.0
1963;12;23;467.04;40.0
1963;12;24;354.1;40.0
1963;12;25;277.53;40.0
1963;12;26;240.7;40.0
1963;12;27;270.08;40.0
1963;12;28;346.28;40.0
1963;12;29;369.85;40.0
1963;12;30;288.77;40.0
1963;12;31;303.9;40.0
1964;1;1;307.71;40.0
1964;1;2;315.35;40.0
1964;1;3;326.88;40.0
1964;1;4;346.28;40.0
1964;1;5;426.0;40.0
1964;1;6;529.96;40.0
1964;1;7;616.22;40.0
1964;1;8;856.27;40.0
1964;1;9;791.36;40.0
1964;1;10;842.28;40.0
1964;1;11;773.0;40.0
1964;1;12;704.95;40.0
1964;1;13;508.81;40.0
1964;1;14;417.88;40.0
1964;1;15;409.8;40.0
1964;1;16;450.53;40.0
1964;1;17;492.02;40.0
1964;1;18;534.21;40.0
1964;1;19;551.28;40.0
1964;1;20;529.96;40.0
1964;1;21;517.25;40.0
1964;1;22;577.08;40.0
1964;1;23;865.63;40.0
1964;1;24;577.08;40.0
1964;1;25;487.84;40.0
1964;1;26;594.41;40.0
1964;1;27;529.96;40.0
1964;1;28;434.15;40.0
1964;1;29;517.25;40.0
1964;1;30;450.53;40.0
1964;1;31;361.96;40.0
1964;2;1;369.85;40.0
1964;2;2;426.0;40.0
1964;2;3;385.73;40.0
1964;2;4;277.53;40.0
1964;2;5;292.54;40.0
1964;2;6;426.0;40.0
1964;2;7;664.73;40.0
1964;2;8;1008.31;40.0
1964;2;9;1194.94;40.0
1964;2;10;960.27;40.0
1964;2;11;655.85;40.0
1964;2;12;568.46;40.0
1964;2;13;551.28;40.0
1964;2;14;568.46;40.0
1964;2;15;508.81;40.0
1964;2;16;446.43;40.0
1964;2;17;417.88;40.0
1964;2;18;385.73;40.0
1964;2;19;350.19;40.0
1964;2;20;346.28;40.0
1964;2;21;346.28;40.0
1964;2;22;338.5;40.0
1964;2;23;326.88;40.0
1964;2;24;326.88;40.0
1964;2;25;330.74;40.0
1964;2;26;358.03;40.0
1964;2;27;369.85;40.0
1964;2;28;346.28;40.0
1964;2;29;323.03;40.0
1964;3;1;307.71;40.0
1964;3;2;307.71;40.0
1964;3;3;307.71;40.0
1964;3;4;307.71;40.0
1964;3;5;307.71;40.0
1964;3;6;338.5;40.0
1964;3;7;354.1;40.0
1964;3;8;401.74;40.0
1964;3;9;508.81;40.0
1964;3;10;534.21;40.0
1964;3;11;487.84;40.0
1964;3;12;377.77;40.0
1964;3;13;354.1;40.0
1964;3;14;381.75;40.0
1964;3;15;393.72;40.0
1964;3;16;393.72;40.0
1964;3;17;450.53;40.0
1964;3;18;446.43;40.0
1964;3;19;389.72;40.0
1964;3;20;377.77;40.0
1964;3;21;358.03;40.0
1964;3;22;338.5;40.0
1964;3;23;338.5;40.0
1964;3;24;346.28;40.0
1964;3;25;338.5;40.0
1964;3;26;354.1;40.0
1964;3;27;551.28;40.0
1964;3;28;682.54;40.0
1964;3;29;655.85;40.0
1964;3;30;521.48;40.0
1964;3;31;454.65;40.0
1964;4;1;421.94;40.0
1964;4;2;401.74;40.0
1964;4;3;405.76;40.0
1964;4;4;385.73;40.0
1964;4;5;358.03;40.0
1964;4;6;346.28;40.0
1964;4;7;369.85;40.0
1964;4;8;397.73;40.0
1964;4;9;361.96;40.0
1964;4;10;377.77;40.0
1964;4;11;397.73;40.0
1964;4;12;385.73;40.0
1964;4;13;334.62;40.0
1964;4;14;342.38;40.0
1964;4;15;319.19;40.0
1964;4;16;323.03;40.0
1964;4;17;342.38;40.0
1964;4;18;334.62;40.0
1964;4;19;326.88;40.0
1964;4;20;311.53;40.0
1964;4;21;303.9;40.0
1964;4;22;307.71;40.0
1964;4;23;303.9;40.0
1964;4;24;300.11;40.0
1964;4;25;300.11;40.0
1964;4;26;296.32;40.0
1964;4;27;338.5;40.0
1964;4;28;393.72;40.0
1964;4;29;405.76;40.0
1964;4;30;373.81;40.0
1964;5;1;334.62;40.0
1964;5;2;354.1;40.0
1964;5;3;346.28;40.0
1964;5;4;330.74;40.0
1964;5;5;326.88;40.0
1964;5;6;303.9;40.0
1964;5;7;307.71;40.0
1964;5;8;307.71;40.0
1964;5;9;326.88;40.0
1964;5;10;338.5;40.0
1964;5;11;350.19;40.0
1964;5;12;342.38;40.0
1964;5;13;350.19;40.0
1964;5;14;342.38;40.0
1964;5;15;300.11;40.0
1964;5;16;285.01;40.0
1964;5;17;296.32;40.0
1964;5;18;354.1;40.0
1964;5;19;434.15;40.0
1964;5;20;446.43;40.0
1964;5;21;393.72;40.0
1964;5;22;361.96;40.0
1964;5;23;358.03;40.0
1964;5;24;373.81;40.0
1964;5;25;381.75;40.0
1964;5;26;358.03;40.0
1964;5;27;338.5;40.0
1964;5;28;342.38;40.0
1964;5;29;323.03;40.0
1964;5;30;300.11;40.0
1964;5;31;303.9;40.0
1964;6;1;307.71;40.0
1964;6;2;319.19;40.0
1964;6;3;311.53;40.0
1964;6;4;300.11;40.0
1964;6;5;288.77;40.0
1964;6;6;296.32;40.0
1964;6;7;307.71;40.0
1964;6;8;288.77;40.0
1964;6;9;292.54;40.0
1964;6;10;307.71;40.0
1964;6;11;288.77;40.0
1964;6;12;285.01;40.0
1964;6;13;292.54;40.0
1964;6;14;323.03;40.0
1964;6;15;326.88;40.0
1964;6;16;307.71;40.0
1964;6;17;288.77;40.0
1964;6;18;277.53;40.0
1964;6;19;281.26;40.0
1964;6;20;285.01;40.0
1964;6;21;296.32;40.0
1964;6;22;303.9;40.0
1964;6;23;358.03;40.0
1964;6;24;417.88;40.0
1964;6;25;389.72;40.0
1964;6;26;361.96;40.0
1964;6;27;369.85;40.0
1964;6;28;346.28;40.0
1964;6;29;319.19;40.0
1964;6;30;330.74;40.0
1964;7;1;361.96;40.0
1964;7;2;405.76;40.0
1964;7;3;401.74;40.0
1964;7;4;369.85;40.0
1964;7;5;358.03;40.0
1964;7;6;361.96;40.0
1964;7;7;377.77;40.0
1964;7;8;342.38;40.0
1964;7;9;334.62;40.0
1964;7;10;323.03;40.0
1964;7;11;323.03;40.0
1964;7;12;319.19;40.0
1964;7;13;334.62;40.0
1964;7;14;361.96;40.0
1964;7;15;361.96;40.0
1964;7;16;361.96;40.0
1964;7;17;361.96;40.0
1964;7;18;350.19;40.0
1964;7;19;342.38;40.0
1964;7;20;346.28;40.0
1964;7;21;365.9;40.0
1964;7;22;426.0;40.0
1964;7;23;492.02;40.0
1964;7;24;559.86;40.0
1964;7;25;577.08;40.0
1964;7;26;513.03;40.0
1964;7;27;487.84;40.0
1964;7;28;479.5;40.0
1964;7;29;434.15;40.0
1964;7;30;434.15;40.0
1964;7;31;462.9;40.0
1964;8;1;434.15;40.0
1964;8;2;393.72;40.0
1964;8;3;385.73;40.0
1964;8;4;393.72;40.0
1964;8;5;385.73;40.0
1964;8;6;369.85;40.0
1964;8;7;369.85;40.0
1964;8;8;354.1;40.0
1964;8;9;358.03;40.0
1964;8;10;365.9;40.0
1964;8;11;373.81;40.0
1964;8;12;377.77;40.0
1964;8;13;365.9;40.0
1964;8;14;361.96;40.0
1964;8;15;354.1;40.0
1964;8;16;338.5;40.0
1964;8;17;346.28;40.0
1964;8;18;334.62;40.0
1964;8;19;330.74;40.0
1964;8;20;323.03;40.0
1964;8;21;323.03;40.0
1964;8;22;319.19;40.0
1964;8;23;303.9;40.0
1964;8;24;296.32;40.0
1964;8;25;296.32;40.0
1964;8;26;292.54;40.0
1964;8;27;288.77;40.0
1964;8;28;288.77;40.0
1964;8;29;281.26;40.0
1964;8;30;281.26;40.0
1964;8;31;296.32;40.0
1964;9;1;346.28;40.0
1964;9;2;361.96;40.0
1964;9;3;365.9;40.0
1964;9;4;354.1;40.0
1964;9;5;338.5;40.0
1964;9;6;338.5;40.0
1964;9;7;323.03;40.0
1964;9;8;323.03;40.0
1964;9;9;307.71;40.0
1964;9;10;296.32;40.0
1964;9;11;292.54;40.0
1964;9;12;288.77;40.0
1964;9;13;281.26;40.0
1964;9;14;277.53;40.0
1964;9;15;281.26;40.0
1964;9;16;288.77;40.0
1964;9;17;285.01;40.0
1964;9;18;273.8;40.0
1964;9;19;270.08;40.0
1964;9;20;255.31;40.0
1964;9;21;258.98;40.0
1964;9;22;262.67;40.0
1964;9;23;266.37;40.0
1964;9;24;270.08;40.0
1964;9;25;270.08;40.0
1964;9;26;266.37;40.0
1964;9;27;258.98;40.0
1964;9;28;258.98;40.0
1964;9;29;262.67;40.0
1964;9;30;273.8;40.0
1964;10;1;303.9;40.0
1964;10;2;307.71;40.0
1964;10;3;361.96;40.0
1964;10;4;525.72;40.0
1964;10;5;603.12;40.0
1964;10;6;559.86;40.0
1964;10;7;559.86;40.0
1964;10;8;467.04;40.0
1964;10;9;421.94;40.0
1964;10;10;409.8;40.0
1964;10;11;389.72;40.0
1964;10;12;369.85;40.0
1964;10;13;365.9;40.0
1964;10;14;361.96;40.0
1964;10;15;361.96;40.0
1964;10;16;358.03;40.0
1964;10;17;350.19;40.0
1964;10;18;346.28;40.0
1964;10;19;373.81;40.0
1964;10;20;401.74;40.0
1964;10;21;397.73;40.0
1964;10;22;542.74;40.0
1964;10;23;450.53;40.0
1964;10;24;405.76;40.0
1964;10;25;373.81;40.0
1964;10;26;358.03;40.0
1964;10;27;365.9;40.0
1964;10;28;401.74;40.0
1964;10;29;467.04;40.0
1964;10;30;577.08;40.0
1964;10;31;581.41;40.0
1964;11;1;508.81;40.0
1964;11;2;462.9;40.0
1964;11;3;458.77;40.0
1964;11;4;442.33;40.0
1964;11;5;434.15;40.0
1964;11;6;430.07;40.0
1964;11;7;426.0;40.0
1964;11;8;517.25;40.0
1964;11;9;624.98;40.0
1964;11;10;638.18;40.0
1964;11;11;534.21;40.0
1964;11;12;508.81;40.0
1964;11;13;471.19;40.0
1964;11;14;397.73;40.0
1964;11;15;365.9;40.0
1964;11;16;334.62;40.0
1964;11;17;323.03;40.0
1964;11;18;323.03;40.0
1964;11;19;397.73;40.0
1964;11;20;525.72;40.0
1964;11;21;564.15;40.0
1964;11;22;521.48;40.0
1964;11;23;508.81;40.0
1964;11;24;475.34;40.0
1964;11;25;438.23;40.0
1964;11;26;417.88;40.0
1964;11;27;381.75;40.0
1964;11;28;346.28;40.0
1964;11;29;354.1;40.0
1964;11;30;373.81;40.0
1964;12;1;338.5;40.0
1964;12;2;323.03;40.0
1964;12;3;311.53;40.0
1964;12;4;311.53;40.0
1964;12;5;307.71;40.0
1964;12;6;311.53;40.0
1964;12;7;292.54;40.0
1964;12;8;292.54;40.0
1964;12;9;296.32;40.0
1964;12;10;288.77;40.0
1964;12;11;292.54;40.0
1964;12;12;303.9;40.0
1964;12;13;255.31;40.0
1964;12;14;270.08;40.0
1964;12;15;300.11;40.0
1964;12;16;307.71;40.0
1964;12;17;354.1;100.0
1964;12;18;487.84;40.0
1964;12;19;611.84;40.0
1964;12;20;521.48;40.0
1964;12;21;492.02;40.0
1964;12;22;704.95;40.0
1964;12;23;629.37;40.0
1964;12;24;413.83;40.0
1964;12;25;377.77;40.0
1964;12;26;381.75;40.0
1964;12;27;389.72;40.0
1964;12;28;458.77;40.0
1964;12;29;381.75;40.0
1964;12;30;334.62;100.0
1964;12;31;292.54;100.0
1965;1;1;292.54;40.0
1965;1;2;288.77;100.0
1965;1;3;303.9;100.0
1965;1;4;315.35;100.0
1965;1;5;334.62;100.0
1965;1;6;377.77;40.0
1965;1;7;475.34;100.0
1965;1;8;496.21;100.0
1965;1;9;483.66;40.0
1965;1;10;421.94;40.0
1965;1;11;397.73;40.0
1965;1;12;381.75;40.0
1965;1;13;326.88;100.0
1965;1;14;303.9;100.0
1965;1;15;296.32;100.0
1965;1;16;285.01;100.0
1965;1;17;277.53;40.0
1965;1;18;277.53;100.0
1965;1;19;281.26;100.0
1965;1;20;285.01;100.0
1965;1;21;285.01;40.0
1965;1;22;288.77;100.0
1965;1;23;288.77;100.0
1965;1;24;292.54;40.0
1965;1;25;311.53;100.0
1965;1;26;350.19;100.0
1965;1;27;385.73;40.0
1965;1;28;377.77;100.0
1965;1;29;346.28;40.0
1965;1;30;319.19;40.0
1965;1;31;319.19;100.0
1965;2;1;326.88;40.0
1965;2;2;369.85;40.0
1965;2;3;603.12;40.0
1965;2;4;620.6;40.0
1965;2;5;695.97;40.0
1965;2;6;837.62;40.0
1965;2;7;791.36;40.0
1965;2;8;620.6;40.0
1965;2;9;616.22;40.0
1965;2;10;475.34;40.0
1965;2;11;492.02;40.0
1965;2;12;664.73;40.0
1965;2;13;342.38;40.0
1965;2;14;311.53;40.0
1965;2;15;450.53;40.0
1965;2;16;695.97;40.0
1965;2;17;773.0;40.0
1965;2;18;678.08;40.0
1965;2;19;669.17;40.0
1965;2;20;642.59;40.0
1965;2;21;542.74;40.0
1965;2;22;467.04;40.0
1965;2;23;430.07;40.0
1965;2;24;385.73;40.0
1965;2;25;377.77;40.0
1965;2;26;365.9;40.0
1965;2;27;358.03;40.0
1965;2;28;330.74;40.0
1965;3;1;315.35;40.0
1965;3;2;334.62;40.0
1965;3;3;292.54;40.0
1965;3;4;208.49;40.0
1965;3;5;226.27;40.0
1965;3;6;255.31;100.0
1965;3;7;288.77;40.0
1965;3;8;296.32;40.0
1965;3;9;346.28;40.0
1965;3;10;373.81;40.0
1965;3;11;483.66;40.0
1965;3;12;542.74;40.0
1965;3;13;397.73;40.0
1965;3;14;358.03;40.0
1965;3;15;334.62;40.0
1965;3;16;330.74;40.0
1965;3;17;311.53;40.0
1965;3;18;296.32;40.0
1965;3;19;303.9;40.0
1965;3;20;307.71;40.0
1965;3;21;300.11;40.0
1965;3;22;266.37;40.0
1965;3;23;233.46;40.0
1965;3;24;240.7;40.0
1965;3;25;251.64;40.0
1965;3;26;270.08;40.0
1965;3;27;258.98;40.0
1965;3;28;273.8;40.0
1965;3;29;288.77;40.0
1965;3;30;307.71;40.0
1965;3;31;300.11;40.0
1965;4;1;311.53;40.0
1965;4;2;358.03;40.0
1965;4;3;438.23;40.0
1965;4;4;454.65;40.0
1965;4;5;369.85;40.0
1965;4;6;334.62;40.0
1965;4;7;315.35;40.0
1965;4;8;311.53;40.0
1965;4;9;315.35;40.0
1965;4;10;319.19;40.0
1965;4;11;311.53;40.0
1965;4;12;300.11;40.0
1965;4;13;281.26;40.0
1965;4;14;285.01;40.0
1965;4;15;285.01;40.0
1965;4;16;285.01;40.0
1965;4;17;273.8;40.0
1965;4;18;277.53;40.0
1965;4;19;255.31;40.0
1965;4;20;258.98;40.0
1965;4;21;292.54;40.0
1965;4;22;319.19;40.0
1965;4;23;342.38;40.0
1965;4;24;342.38;40.0
1965;4;25;330.74;40.0
1965;4;26;315.35;40.0
1965;4;27;307.71;40.0
1965;4;28;300.11;40.0
1965;4;29;303.9;40.0
1965;4;30;303.9;40.0
1965;5;1;303.9;40.0
1965;5;2;319.19;40.0
1965;5;3;315.35;40.0
1965;5;4;315.35;40.0
1965;5;5;303.9;40.0
1965;5;6;296.32;40.0
1965;5;7;285.01;40.0
1965;5;8;281.26;40.0
1965;5;9;273.8;40.0
1965;5;10;281.26;40.0
1965;5;11;285.01;40.0
1965;5;12;285.01;40.0
1965;5;13;300.11;40.0
1965;5;14;307.71;40.0
1965;5;15;315.35;40.0
1965;5;16;311.53;40.0
1965;5;17;311.53;40.0
1965;5;18;300.11;40.0
1965;5;19;292.54;40.0
1965;5;20;285.01;40.0
1965;5;21;285.01;40.0
1965;5;22;270.08;40.0
1965;5;23;266.37;40.0
1965;5;24;285.01;40.0
1965;5;25;303.9;40.0
1965;5;26;323.03;40.0
1965;5;27;315.35;40.0
1965;5;28;303.9;40.0
1965;5;29;311.53;40.0
1965;5;30;311.53;40.0
1965;5;31;315.35;40.0
1965;6;1;342.38;40.0
1965;6;2;354.1;40.0
1965;6;3;350.19;40.0
1965;6;4;346.28;40.0
1965;6;5;342.38;40.0
1965;6;6;350.19;40.0
1965;6;7;346.28;40.0
1965;6;8;326.88;40.0
1965;6;9;315.35;40.0
1965;6;10;307.71;40.0
1965;6;11;303.9;40.0
1965;6;12;303.9;40.0
1965;6;13;292.54;40.0
1965;6;14;281.26;40.0
1965;6;15;285.01;40.0
1965;6;16;288.77;40.0
1965;6;17;292.54;40.0
1965;6;18;288.77;40.0
1965;6;19;285.01;40.0
1965;6;20;273.8;40.0
1965;6;21;266.37;40.0
1965;6;22;273.8;40.0
1965;6;23;273.8;40.0
1965;6;24;281.26;40.0
1965;6;25;285.01;40.0
1965;6;26;288.77;40.0
1965;6;27;288.77;40.0
1965;6;28;288.77;40.0
1965;6;29;285.01;40.0
1965;6;30;285.01;40.0
1965;7;1;285.01;40.0
1965;7;2;285.01;40.0
1965;7;3;277.53;40.0
1965;7;4;270.08;40.0
1965;7;5;273.8;40.0
1965;7;6;285.01;40.0
1965;7;7;292.54;40.0
1965;7;8;292.54;40.0
1965;7;9;288.77;40.0
1965;7;10;288.77;40.0
1965;7;11;288.77;40.0
1965;7;12;285.01;40.0
1965;7;13;285.01;40.0
1965;7;14;285.01;40.0
1965;7;15;281.26;40.0
1965;7;16;281.26;40.0
1965;7;17;292.54;40.0
1965;7;18;311.53;40.0
1965;7;19;323.03;40.0
1965;7;20;338.5;40.0
1965;7;21;338.5;40.0
1965;7;22;334.62;40.0
1965;7;23;342.38;40.0
1965;7;24;334.62;40.0
1965;7;25;326.88;40.0
1965;7;26;319.19;40.0
1965;7;27;307.71;40.0
1965;7;28;307.71;40.0
1965;7;29;307.71;40.0
1965;7;30;303.9;40.0
1965;7;31;296.32;40.0
1965;8;1;273.8;40.0
1965;8;2;273.8;40.0
1965;8;3;277.53;40.0
1965;8;4;270.08;40.0
1965;8;5;270.08;40.0
1965;8;6;262.67;40.0
1965;8;7;262.67;40.0
1965;8;8;262.67;40.0
1965;8;9;262.67;40.0
1965;8;10;273.8;40.0
1965;8;11;273.8;40.0
1965;8;12;273.8;40.0
1965;8;13;288.77;40.0
1965;8;14;307.71;40.0
1965;8;15;311.53;40.0
1965;8;16;319.19;40.0
1965;8;17;319.19;40.0
1965;8;18;323.03;40.0
1965;8;19;338.5;40.0
1965;8;20;338.5;40.0
1965;8;21;315.35;40.0
1965;8;22;300.11;40.0
1965;8;23;315.35;40.0
1965;8;24;342.38;40.0
1965;8;25;338.5;40.0
1965;8;26;315.35;40.0
1965;8;27;292.54;40.0
1965;8;28;285.01;40.0
1965;8;29;277.53;40.0
1965;8;30;266.37;40.0
1965;8;31;262.67;40.0
1965;9;1;273.8;40.0
1965;9;2;281.26;40.0
1965;9;3;296.32;40.0
1965;9;4;285.01;40.0
1965;9;5;270.08;40.0
1965;9;6;266.37;40.0
1965;9;7;266.37;40.0
1965;9;8;262.67;40.0
1965;9;9;262.67;40.0
1965;9;10;255.31;40.0
1965;9;11;255.31;40.0
1965;9;12;244.34;40.0
1965;9;13;251.64;40.0
1965;9;14;255.31;40.0
1965;9;15;255.31;40.0
1965;9;16;251.64;40.0
1965;9;17;258.98;40.0
1965;9;18;251.64;40.0
1965;9;19;240.7;40.0
1965;9;20;247.98;40.0
1965;9;21;285.01;40.0
1965;9;22;285.01;40.0
1965;9;23;281.26;40.0
1965;9;24;273.8;40.0
1965;9;25;266.37;40.0
1965;9;26;255.31;40.0
1965;9;27;255.31;40.0
1965;9;28;258.98;40.0
1965;9;29;262.67;40.0
1965;9;30;262.67;40.0
1965;10;1;273.8;40.0
1965;10;2;273.8;40.0
1965;10;3;258.98;40.0
1965;10;4;255.31;40.0
1965;10;5;262.67;40.0
1965;10;6;258.98;40.0
1965;10;7;258.98;40.0
1965;10;8;258.98;40.0
1965;10;9;258.98;40.0
1965;10;10;258.98;40.0
1965;10;11;277.53;40.0
1965;10;12;365.9;40.0
1965;10;13;393.72;40.0
1965;10;14;377.77;40.0
1965;10;15;350.19;40.0
1965;10;16;350.19;40.0
1965;10;17;409.8;40.0
1965;10;18;450.53;40.0
1965;10;19;629.37;40.0
1965;10;20;1051.93;40.0
1965;10;21;1331.24;40.0
1965;10;22;1179.98;40.0
1965;10;23;1051.93;40.0
1965;10;24;917.44;40.0
1965;10;25;898.53;40.0
1965;10;26;931.67;40.0
1965;10;27;805.18;40.0
1965;10;28;633.77;40.0
1965;10;29;547.01;40.0
1965;10;30;496.21;40.0
1965;10;31;467.04;40.0
1965;11;1;438.23;40.0
1965;11;2;397.73;40.0
1965;11;3;397.73;40.0
1965;11;4;471.19;40.0
1965;11;5;791.36;40.0
1965;11;6;616.22;40.0
1965;11;7;529.96;40.0
1965;11;8;487.84;40.0
1965;11;9;458.77;40.0
1965;11;10;458.77;40.0
1965;11;11;538.47;40.0
1965;11;12;496.21;40.0
1965;11;13;442.33;40.0
1965;11;14;405.76;40.0
1965;11;15;365.9;40.0
1965;11;16;350.19;40.0
1965;11;17;330.74;40.0
1965;11;18;330.74;40.0
1965;11;19;319.19;40.0
1965;11;20;285.01;40.0
1965;11;21;266.37;40.0
1965;11;22;292.54;40.0
1965;11;23;277.53;40.0
1965;11;24;281.26;40.0
1965;11;25;300.11;40.0
1965;11;26;334.62;40.0
1965;11;27;311.53;40.0
1965;11;28;311.53;40.0
1965;11;29;326.88;40.0
1965;11;30;346.28;40.0
1965;12;1;385.73;40.0
1965;12;2;303.9;40.0
1965;12;3;285.01;40.0
1965;12;4;273.8;40.0
1965;12;5;270.08;40.0
1965;12;6;296.32;40.0
1965;12;7;346.28;40.0
1965;12;8;354.1;40.0
1965;12;9;385.73;40.0
1965;12;10;326.88;40.0
1965;12;11;288.77;40.0
1965;12;12;277.53;40.0
1965;12;13;277.53;40.0
1965;12;14;303.9;40.0
1965;12;15;326.88;40.0
1965;12;16;381.75;40.0
1965;12;17;361.96;40.0
1965;12;18;315.35;40.0
1965;12;19;296.32;40.0
1965;12;20;292.54;40.0
1965;12;21;288.77;40.0
1965;12;22;288.77;40.0
1965;12;23;285.01;40.0
1965;12;24;277.53;40.0
1965;12;25;281.26;40.0
1965;12;26;273.8;40.0
1965;12;27;270.08;40.0
1965;12;28;270.08;40.0
1965;12;29;270.08;40.0
1965;12;30;270.08;40.0
1965;12;31;266.37;40.0
1966;1;1;266.37;40.0
1966;1;2;262.67;40.0
1966;1;3;273.8;40.0
1966;1;4;319.19;40.0
1966;1;5;323.03;40.0
1966;1;6;434.15;40.0
1966;1;7;687.01;40.0
1966;1;8;607.48;40.0
1966;1;9;389.72;40.0
1966;1;10;319.19;40.0
1966;1;11;330.74;40.0
1966;1;12;350.19;40.0
1966;1;13;358.03;40.0
1966;1;14;354.1;40.0
1966;1;15;338.5;40.0
1966;1;16;319.19;40.0
1966;1;17;307.71;40.0
1966;1;18;285.01;40.0
1966;1;19;255.31;40.0
1966;1;20;251.64;40.0
1966;1;21;251.64;40.0
1966;1;22;251.64;40.0
1966;1;23;251.64;40.0
1966;1;24;247.98;40.0
1966;1;25;247.98;40.0
1966;1;26;244.34;40.0
1966;1;27;244.34;40.0
1966;1;28;244.34;40.0
1966;1;29;244.34;40.0
1966;1;30;244.34;40.0
1966;1;31;244.34;40.0
1966;2;1;244.34;40.0
1966;2;2;244.34;40.0
1966;2;3;240.7;40.0
1966;2;4;240.7;40.0
1966;2;5;244.34;40.0
1966;2;6;251.64;40.0
1966;2;7;255.31;40.0
1966;2;8;262.67;40.0
1966;2;9;270.08;40.0
1966;2;10;273.8;40.0
1966;2;11;281.26;40.0
1966;2;12;285.01;40.0
1966;2;13;288.77;40.0
1966;2;14;292.54;40.0
1966;2;15;296.32;40.0
1966;2;16;296.32;40.0
1966;2;17;296.32;40.0
1966;2;18;296.32;40.0
1966;2;19;300.11;40.0
1966;2;20;300.11;40.0
1966;2;21;303.9;40.0
1966;2;22;307.71;40.0
1966;2;23;315.35;40.0
1966;2;24;319.19;40.0
1966;2;25;323.03;40.0
1966;2;26;323.03;40.0
1966;2;27;323.03;40.0
1966;2;28;326.88;40.0
1966;3;1;330.74;40.0
1966;3;2;334.62;40.0
1966;3;3;350.19;40.0
1966;3;4;365.9;40.0
1966;3;5;426.0;40.0
1966;3;6;483.66;40.0
1966;3;7;442.33;40.0
1966;3;8;338.5;40.0
1966;3;9;281.26;40.0
1966;3;10;273.8;40.0
1966;3;11;262.67;40.0
1966;3;12;247.98;40.0
1966;3;13;262.67;40.0
1966;3;14;285.01;40.0
1966;3;15;300.11;40.0
1966;3;16;346.28;40.0
1966;3;17;338.5;40.0
1966;3;18;377.77;40.0
1966;3;19;555.57;40.0
1966;3;20;483.66;40.0
1966;3;21;330.74;40.0
1966;3;22;288.77;40.0
1966;3;23;277.53;40.0
1966;3;24;258.98;40.0
1966;3;25;270.08;40.0
1966;3;26;266.37;40.0
1966;3;27;255.31;40.0
1966;3;28;255.31;40.0
1966;3;29;229.86;40.0
1966;3;30;226.27;40.0
1966;3;31;222.69;40.0
1966;4;1;233.46;40.0
1966;4;2;240.7;40.0
1966;4;3;244.34;40.0
1966;4;4;251.64;40.0
1966;4;5;251.64;40.0
1966;4;6;258.98;40.0
1966;4;7;292.54;40.0
1966;4;8;285.01;40.0
1966;4;9;311.53;40.0
1966;4;10;311.53;40.0
1966;4;11;296.32;40.0
1966;4;12;300.11;40.0
1966;4;13;307.71;40.0
1966;4;14;303.9;40.0
1966;4;15;296.32;40.0
1966;4;16;288.77;40.0
1966;4;17;281.26;40.0
1966;4;18;273.8;40.0
1966;4;19;255.31;40.0
1966;4;20;258.98;40.0
1966;4;21;255.31;40.0
1966;4;22;255.31;40.0
1966;4;23;255.31;40.0
1966;4;24;255.31;40.0
1966;4;25;255.31;40.0
1966;4;26;277.53;40.0
1966;4;27;300.11;40.0
1966;4;28;307.71;40.0
1966;4;29;319.19;40.0
1966;4;30;334.62;40.0
1966;5;1;381.75;40.0
1966;5;2;385.73;40.0
1966;5;3;413.83;40.0
1966;5;4;393.72;40.0
1966;5;5;358.03;40.0
1966;5;6;323.03;40.0
1966;5;7;292.54;40.0
1966;5;8;262.67;40.0
1966;5;9;258.98;40.0
1966;5;10;262.67;40.0
1966;5;11;258.98;40.0
1966;5;12;255.31;40.0
1966;5;13;251.64;40.0
1966;5;14;292.54;40.0
1966;5;15;311.53;40.0
1966;5;16;350.19;40.0
1966;5;17;377.77;40.0
1966;5;18;385.73;40.0
1966;5;19;409.8;40.0
1966;5;20;409.8;40.0
1966;5;21;377.77;40.0
1966;5;22;346.28;40.0
1966;5;23;361.96;40.0
1966;5;24;389.72;40.0
1966;5;25;385.73;40.0
1966;5;26;369.85;40.0
1966;5;27;389.72;40.0
1966;5;28;475.34;40.0
1966;5;29;611.84;40.0
1966;5;30;577.08;40.0
1966;5;31;529.96;40.0
