date,P_mm,T_degC,solid_P_mm
2014-01-11,3.513,-6.273,3.522
2014-01-12,1.146,-4.15,1.002
2014-01-13,2.217,-1.515,1.38
2014-01-14,0.054,-4.172,0.093
2014-01-15,0.273,-1.464,0.285
2014-01-16,2.766,0.779,1.473
2014-01-17,5.583,0.515,3.426
2014-01-18,2.424,0.425,1.128
2014-01-19,3.969,-0.044,2.178
2014-01-20,3.057,-0.464,1.149
2014-01-21,6.174,0.139,3.267
2014-01-22,7.557,0.437,4.857
2014-01-23,5.295,-3.285,5.259
2014-01-24,13.923,-1.857,11.037
2014-01-25,7.794,-0.694,5.91
2014-01-26,1.272,-2.694,1.2
2014-01-27,0.186,-1.98,0.198
2014-01-28,0.039,-4.3,0.054
2014-01-29,0.0,-6.612,0.0
2014-01-30,7.53,-3.027,7.302
2014-01-31,2.058,-2.364,1.572
2014-02-01,0.123,-1.486,0.15
2014-02-02,0.3,-3.552,0.351
2014-02-03,2.73,-3.749,2.601
2014-02-04,4.368,-0.824,4.05
2014-02-05,1.191,-1.396,1.077
2014-02-06,0.615,-0.334,0.429
2014-02-07,1.53,-2.18,1.491
2014-02-08,0.594,-2.49,0.621
2014-02-09,0.081,-5.055,0.093
2014-02-10,0.057,-5.326,0.072
2014-02-11,0.039,-4.762,0.048
2014-02-12,1.314,-1.393,1.359
2014-02-13,0.444,-1.866,0.468
2014-02-14,0.021,-4.921,0.027
2014-02-15,0.015,-9.434,0.045
2014-02-16,0.0,-10.125,0.003
2014-02-17,0.0,-9.662,0.003
2014-02-18,0.0,-8.661,0.018
2014-02-19,1.629,-4.742,1.533
2014-02-20,5.457,-2.245,5.319
2014-02-21,0.141,-3.235,0.186
2014-02-22,0.027,-3.618,0.045
2014-02-23,0.012,-4.805,0.024
2014-02-24,0.054,-6.748,0.06
2014-02-25,0.189,-4.234,0.195
2014-02-26,0.0,-3.261,0.006
2014-02-27,0.045,-2.824,0.051
2014-02-28,0.216,-2.058,0.249
2014-03-01,0.075,-2.989,0.09
2014-03-02,0.516,-2.377,4.542
2014-03-03,0.105,-1.717,8.229
2014-03-04,6.171,-2.313,5.514
2014-03-05,8.409,-4.948,5.289
2014-03-06,5.112,-5.584,7.074
2014-03-07,5.661,-4.632,4.716
2014-03-08,7.764,-3.08,11.256
2014-03-09,3.597,-3.271,3.225
2014-03-10,19.092,-0.76,11.295
2014-03-11,11.202,-0.512,9.264
2014-03-12,17.571,-0.208,7.461
2014-03-13,4.602,-3.583,12.801
2014-03-14,6.588,-2.574,6.816
2014-03-15,15.372,-0.493,0.843
2014-03-16,7.521,-3.272,5.046
2014-03-17,0.39,-10.432,6.792
2014-03-18,6.954,-7.84,2.4
2014-03-19,6.018,-3.901,1.347
2014-03-20,1.281,-3.366,0.21
2014-03-21,1.362,-3.932,2.727
2014-03-22,0.072,-6.644,17.412
2014-03-23,8.22,-5.244,7.359
2014-03-24,25.053,0.977,17.505
2014-03-25,6.987,-1.865,2.313
2014-03-26,48.369,0.934,0.135
2014-03-27,0.3,-1.59,0.294
2014-03-28,0.006,-4.01,0.0
2014-03-29,0.291,-0.832,0.348
2014-03-30,0.012,-0.621,inf
2014-03-31,0.423,1.495,inf
2014-04-01,0.0,1.163,0.0
2014-04-02,3.192,1.732,1.419
2014-04-03,0.108,1.077,0.081
2014-04-04,3.333,2.305,1.41
2014-04-05,5.316,2.515,1.836
2014-04-06,6.252,1.995,2.328
2014-04-07,12.156,1.618,5.757
2014-04-08,4.752,1.018,2.58
2014-04-09,3.747,0.296,2.379
2014-04-10,0.573,-1.867,0.522
2014-04-11,25.62,-1.095,18.984
2014-04-12,4.215,-1.842,3.702
2014-04-13,0.738,-3.135,0.777
2014-04-14,13.338,0.383,6.711
2014-04-15,8.043,-0.95,6.69
2014-04-16,3.144,-3.876,3.111
2014-04-17,14.34,-3.655,10.053
2014-04-18,5.487,-1.73,5.115
2014-04-19,7.854,-1.738,7.629
2014-04-20,11.49,-1.538,10.809
2014-04-21,1.608,-0.58,1.536
2014-04-22,0.018,2.209,0.009
2014-04-23,2.721,3.191,0.021
2014-04-24,0.963,3.745,0.069
2014-04-25,0.345,2.831,0.015
2014-04-26,0.006,1.887,0.003
2014-04-27,0.003,0.018,0.009
2014-04-28,0.537,-1.025,0.414
2014-04-29,0.345,-0.762,0.372
2014-04-30,0.0,-2.158,0.0
2014-05-01,0.018,-0.427,0.006
2014-05-02,0.228,1.429,0.168
2014-05-03,3.624,1.358,1.608
2014-05-04,3.789,2.466,0.933
2014-05-05,0.345,3.44,0.024
2014-05-06,3.72,4.258,0.219
2014-05-07,0.735,4.179,0.03
2014-05-08,1.413,2.499,0.324
2014-05-09,0.06,2.476,0.018
2014-05-10,0.39,2.786,0.006
2014-05-11,5.382,0.433,3.087
2014-05-12,9.165,1.956,4.167
2014-05-13,5.448,2.177,1.872
2014-05-14,6.69,3.13,2.325
2014-05-15,2.826,2.869,0.681
2014-05-16,2.202,2.902,0.672
2014-05-17,6.216,2.734,2.283
2014-05-18,0.213,2.904,0.186
2014-05-19,0.033,1.397,0.039
2014-05-20,0.537,2.018,0.309
2014-05-21,0.738,2.533,0.636
2014-05-22,0.069,2.557,0.03
2014-05-23,1.581,3.737,0.237
2014-05-24,10.59,4.781,2.22
2014-05-25,28.65,4.08,5.847
2014-05-26,1.5,4.369,0.486
2014-05-27,0.543,4.622,0.063
2014-05-28,0.849,5.007,0.117
2014-05-29,0.609,5.791,0.039
2014-05-30,3.276,6.438,0.066
2014-05-31,24.897,5.938,1.608
2014-06-01,16.413,5.757,0.744
2014-06-02,5.034,5.996,0.093
2014-06-03,2.583,6.479,0.012
2014-06-04,6.237,5.946,0.342
2014-06-05,4.044,6.745,0.072
2014-06-06,0.0,9.564,0.0
2014-06-07,0.012,10.27,0.0
2014-06-08,0.012,10.802,0.0
2014-06-09,3.042,7.927,0.003
2014-06-10,2.004,9.303,0.0
2014-06-11,0.003,9.802,0.0
2014-06-12,0.174,8.921,0.0
2014-06-13,1.053,7.311,0.0
2014-06-14,0.273,9.145,0.0
2014-06-15,4.329,7.903,0.0
2014-06-16,4.05,8.528,0.0
2014-06-17,17.931,8.291,0.006
2014-06-18,2.139,7.364,0.039
2014-06-19,5.964,6.413,0.084
2014-06-20,4.434,7.25,0.114
2014-06-21,5.529,6.922,0.078
2014-06-22,1.008,7.823,0.018
2014-06-23,0.093,8.371,0.0
2014-06-24,12.462,7.004,0.0
2014-06-25,3.483,8.119,0.0
2014-06-26,0.969,8.476,0.0
2014-06-27,1.134,9.075,0.0
2014-06-28,0.105,10.005,0.0
2014-06-29,0.039,9.378,0.0
2014-06-30,22.491,6.892,0.339
2014-07-01,25.92,6.561,0.951
2014-07-02,17.289,6.002,0.645
2014-07-03,3.048,6.65,0.156
2014-07-04,1.614,6.725,0.411
2014-07-05,3.771,4.062,2.442
2014-07-06,3.672,7.525,0.066
2014-07-07,3.243,8.422,0.018
2014-07-08,0.846,7.59,0.03
2014-07-09,3.615,7.638,0.045
2014-07-10,12.129,7.301,0.009
2014-07-11,14.787,8.049,0.036
2014-07-12,5.43,8.39,0.042
2014-07-13,5.022,8.958,0.003
2014-07-14,12.006,7.869,0.039
2014-07-15,9.207,6.801,0.138
2014-07-16,8.499,7.166,0.135
2014-07-17,3.534,7.195,0.024
2014-07-18,37.053,8.29,0.024
2014-07-19,16.773,9.471,0.0
2014-07-20,0.18,11.247,0.0
2014-07-21,1.095,10.97,0.0
2014-07-22,2.601,10.759,0.0
2014-07-23,1.563,10.288,0.0
2014-07-24,4.863,9.593,0.0
2014-07-25,14.292,8.417,0.003
2014-07-26,5.601,9.21,0.0
2014-07-27,0.711,8.978,0.0
2014-07-28,10.965,8.663,0.012
2014-07-29,1.368,9.158,0.0
2014-07-30,0.006,7.542,0.0
2014-07-31,0.495,6.709,0.0
2014-08-01,0.264,6.786,0.006
2014-08-02,6.909,5.293,0.216
2014-08-03,2.613,6.789,0.12
2014-08-04,0.036,8.041,0.003
2014-08-05,1.419,8.639,0.0
2014-08-06,1.794,10.061,0.0
2014-08-07,4.791,8.87,0.021
2014-08-08,3.024,7.625,0.033
2014-08-09,0.474,7.959,0.015
2014-08-10,0.903,8.45,0.003
2014-08-11,0.0,10.291,0.0
2014-08-12,0.003,8.759,0.0
2014-08-13,0.0,7.408,0.0
2014-08-14,0.021,7.427,0.0
2014-08-15,7.176,6.431,0.102
2014-08-16,1.125,5.547,0.414
2014-08-17,0.066,5.37,0.048
2014-08-18,0.0,8.045,0.0
2014-08-19,0.0,8.887,0.0
2014-08-20,0.087,6.761,0.021
2014-08-21,0.018,7.282,0.0
2014-08-22,0.0,7.823,0.0
2014-08-23,0.141,6.89,0.0
2014-08-24,4.83,6.686,0.24
2014-08-25,4.803,7.84,0.03
2014-08-26,6.813,8.906,0.012
2014-08-27,1.461,8.893,0.0
2014-08-28,0.024,8.887,0.0
2014-08-29,1.062,8.634,0.0
2014-08-30,5.385,8.634,0.0
2014-08-31,19.665,7.824,0.129
2014-09-01,4.845,6.504,0.249
2014-09-02,6.096,6.608,0.198
2014-09-03,8.388,5.716,0.162
2014-09-04,0.06,6.804,0.0
2014-09-05,0.198,5.321,0.006
2014-09-06,0.339,6.931,0.0
2014-09-07,9.801,6.815,0.075
2014-09-08,15.495,7.314,0.066
2014-09-09,5.775,7.186,0.036
2014-09-10,13.365,5.64,0.819
2014-09-11,2.142,5.983,0.117
2014-09-12,15.381,5.873,0.309
2014-09-13,0.006,4.832,0.0
2014-09-14,9.369,7.838,0.0
2014-09-15,18.66,5.926,0.006
2014-09-16,0.006,4.633,0.0
2014-09-17,0.237,5.658,0.003
2014-09-18,7.377,6.989,0.0
2014-09-19,7.056,6.305,0.039
2014-09-20,0.015,4.124,0.006
2014-09-21,18.144,5.764,0.672
2014-09-22,11.31,4.779,1.149
2014-09-23,2.454,3.623,0.417
2014-09-24,13.59,3.968,1.572
2014-09-25,10.734,2.83,3.75
2014-09-26,1.488,1.781,0.591
2014-09-27,13.422,1.611,6.651
2014-09-28,1.08,1.296,0.72
2014-09-29,35.61,3.906,6.201
2014-09-30,19.464,1.375,11.556
2014-10-01,40.968,2.455,19.32
2014-10-02,21.501,0.982,12.111
2014-10-03,3.837,-1.978,3.399
2014-10-04,18.681,-0.33,12.738
2014-10-05,4.818,0.301,3.948
2014-10-06,4.341,5.038,0.252
2014-10-07,0.471,5.767,0.003
2014-10-08,0.0,2.773,0.0
2014-10-09,0.0,2.277,0.0
2014-10-10,0.003,1.011,0.003
2014-10-11,0.033,-0.997,0.039
2014-10-12,7.767,-1.524,7.659
2014-10-13,0.249,-1.856,0.285
2014-10-14,0.0,-3.104,0.0
2014-10-15,0.0,-1.881,0.0
2014-10-16,0.0,-0.306,0.0
2014-10-17,0.003,1.077,0.012
2014-10-18,0.225,2.213,0.093
2014-10-19,3.234,1.23,1.275
2014-10-20,2.829,-2.557,2.643
2014-10-21,1.083,-5.467,1.104
2014-10-22,9.966,-1.411,6.57
2014-10-23,4.668,-0.671,3.456
2014-10-24,0.879,-2.394,0.894
2014-10-25,1.086,-2.053,1.083
2014-10-26,0.024,-4.752,0.051
2014-10-27,1.869,-3.201,1.884
2014-10-28,0.618,-2.645,0.654
2014-10-29,0.024,-4.638,0.033
2014-10-30,1.563,-1.626,1.245
2014-10-31,18.594,2.525,6.597
2014-11-01,6.612,2.785,0.789
2014-11-02,0.303,0.338,0.324
2014-11-03,0.006,-2.538,0.018
2014-11-04,3.465,-1.869,2.898
2014-11-05,21.987,0.119,16.563
2014-11-06,8.856,2.208,4.089
2014-11-07,3.117,-0.331,2.46
2014-11-08,0.072,-4.929,0.105
2014-11-09,0.0,-8.24,0.003
2014-11-10,0.0,-5.066,0.0
2014-11-11,0.498,0.106,0.324
2014-11-12,0.426,2.518,0.108
2014-11-13,0.594,3.446,0.165
2014-11-14,0.654,4.101,0.066
2014-11-15,1.248,4.249,0.09
2014-11-16,0.09,2.964,0.003
2014-11-17,0.882,2.358,0.234
2014-11-18,0.981,2.584,0.432
2014-11-19,3.021,3.668,0.969
2014-11-20,1.677,3.702,0.534
2014-11-21,3.048,3.914,1.137
2014-11-22,4.158,3.523,0.876
2014-11-23,1.488,2.552,0.234
2014-11-24,10.236,1.054,3.858
2014-11-25,21.15,-0.102,15.237
2014-11-26,6.294,-2.622,6.045
2014-11-27,5.88,-1.388,3.231
2014-11-28,5.427,2.682,2.526
2014-11-29,18.564,-0.163,7.101
2014-11-30,17.982,-0.404,11.553
2014-12-01,6.972,-4.276,6.951
2014-12-02,23.679,-0.737,14.88
2014-12-03,8.175,-3.381,8.109
2014-12-04,4.983,-7.738,5.004
2014-12-05,12.267,-6.118,12.003
2014-12-06,10.518,-4.835,10.485
2014-12-07,0.708,-8.655,0.732
2014-12-08,11.1,-6.944,10.197
2014-12-09,16.803,-4.886,14.781
2014-12-10,4.782,-6.718,4.794
2014-12-11,1.251,-7.428,1.29
2014-12-12,0.858,-10.21,0.897
2014-12-13,7.59,-6.91,7.599
2014-12-14,1.437,-9.262,1.464
2014-12-15,0.786,-11.955,0.819
2014-12-16,24.534,-5.571,23.991
2014-12-17,7.5,-5.488,7.497
2014-12-18,3.036,-7.706,3.066
2014-12-19,1.086,-7.136,1.122
2014-12-20,22.647,-2.898,17.058
2014-12-21,8.073,-5.356,7.698
2014-12-22,1.278,-5.446,1.311
2014-12-23,0.099,-3.946,0.126
2014-12-24,0.0,-7.076,0.006
2014-12-25,9.444,-6.566,9.372
2014-12-26,3.765,-7.456,3.777
2014-12-27,0.024,-7.948,0.036
2014-12-28,0.969,-0.861,0.909
2014-12-29,46.014,2.078,8.763
2014-12-30,5.568,-0.096,3.546
2014-12-31,10.785,-0.817,6.927
2015-01-01,4.698,-4.77,4.689
2015-01-02,2.568,-7.745,2.577
2015-01-03,1.599,-7.489,1.632
2015-01-04,34.356,-0.758,19.488
2015-01-05,12.339,-2.663,12.087
2015-01-06,12.186,-2.898,10.431
2015-01-07,34.47,-0.874,27.261
2015-01-08,9.501,-4.421,9.474
2015-01-09,7.482,-7.672,7.467
2015-01-10,2.865,-9.506,2.88
2015-01-11,2.019,-9.79,2.025
2015-01-12,2.136,-5.565,2.175
2015-01-13,0.261,-4.427,0.306
2015-01-14,0.039,-8.616,0.066
2015-01-15,1.074,-10.002,1.107
2015-01-16,0.957,-8.828,0.984
2015-01-17,0.369,-7.206,0.39
2015-01-18,0.036,-8.691,0.054
2015-01-19,8.739,-1.653,7.488
2015-01-20,8.874,-2.452,7.608
2015-01-21,5.202,-3.015,4.722
2015-01-22,15.081,-1.193,13.614
2015-01-23,7.2,-5.427,7.14
2015-01-24,28.077,-3.993,22.878
2015-01-25,21.387,-1.934,14.196
2015-01-26,16.743,-2.848,9.624
2015-01-27,11.721,-2.354,10.359
2015-01-28,0.459,-7.335,0.498
2015-01-29,0.633,-5.391,0.666
2015-01-30,0.03,-9.779,0.066
2015-01-31,0.495,-10.017,0.534
